,BuyerId,SellerId,Weights
2459,dvhbk.wam,binba.wam,2
2460,oenbi.wam,hjlqw.wam,2
2461,oenbi.wam,dcqnc.wam,2
2462,oenbi.wam,dvhbk.wam,2
2463,misr4.wam,2z5ri.wam,2
2464,misr4.wam,oenbi.wam,2
2465,apsr2.wam,misr4.wam,2
2466,xvjb.wam,pivro.wam,2
2467,xvjb.wam,sihba.wam,2
2468,wyiqy.wam,in2aw.wam,2
2469,wyiqy.wam,r5urq.wam,2
2470,wyiqy.wam,..srs.wam,2
2471,wyiqy.wam,s1obe.wam,2
2472,wyiqy.wam,oqibg.wam,2
2473,wyiqy.wam,54ibi.wam,2
2474,wyiqy.wam,e2xbg.wam,2
2475,wyiqy.wam,fpfrg.wam,2
2476,wyiqy.wam,5smrc.wam,2
2477,wyiqy.wam,kfpr2.wam,2
2478,wyiqy.wam,yjd4e.wam,2
2479,wyiqy.wam,.1prs.wam,2
2480,wyiqy.wam,bgkba.wam,2
2481,wyiqy.wam,edobq.wam,2
2482,wyiqy.wam,aitb4.wam,2
2483,wyiqy.wam,mogrg.wam,2
2484,wyiqy.wam,4rzb4.wam,2
2485,wyiqy.wam,s2zb2.wam,2
2486,wyiqy.wam,13tb.wam,2
2487,wyiqy.wam,kd4qw.wam,2
2488,wyiqy.wam,j.2rc.wam,2
2489,wyiqy.wam,zdtqu.wam,2
2490,wyiqy.wam,puzr.wam,2
2491,wyiqy.wam,k1ob2.wam,2
2492,wyiqy.wam,ucrba.wam,2
2493,wyiqy.wam,sezre.wam,2
2494,izlbg.wam,jacb.wam,2
2495,izlbg.wam,fkpbs.wam,2
2496,izlbg.wam,2clbg.wam,2
2497,jp2b4.wam,.derq.wam,2
2498,1o5qw.wam,mgab2.wam,2
2499,1o5qw.wam,acgb2.wam,2
2500,1o5qw.wam,fklrs.wam,2
2501,i.lr2.wam,13jaw.wam,2
2502,i.lr2.wam,bt1ra.wam,2
2503,jgjbk.wam,mg3bg.wam,2
2504,jgjbk.wam,j.tbq.wam,2
2505,jgjbk.wam,.ygbe.wam,2
2506,5qxre.wam,3fsr.wam,2
2507,5qxre.wam,qzjre.wam,2
2508,5qxre.wam,fosra.wam,2
2509,5qxre.wam,ybob.wam,2
2510,lynqk.wam,i15ay.wam,2
2511,lynqk.wam,fcgr2.wam,2
2512,k1ara.wam,blvrk.wam,2
2513,k1ara.wam,dp3qy.wam,2
2514,fzfqu.wam,32zqy.wam,2
2515,fzfqu.wam,kyubo.wam,2
2516,fzfqu.wam,rofra.wam,2
2517,fzfqu.wam,crfrg.wam,2
2518,fzfqu.wam,5derq.wam,2
2519,fzfqu.wam,.tsrs.wam,2
2520,fzfqu.wam,wz4be.wam,2
2521,jp2b4.wam,3gjba.wam,2
2522,jp2b4.wam,4fkbe.wam,2
2523,1o5qw.wam,vx1bk.wam,2
2524,1o5qw.wam,w5tbg.wam,2
2525,1o5qw.wam,.oub.wam,2
2526,oh5b.wam,gjnr4.wam,2
2527,.v.qy.wam,u2baq.wam,2
2528,.v.qy.wam,ytkmg.wam,2
2529,.v.qy.wam,dsfbg.wam,2
2530,.v.qy.wam,y4xba.wam,2
2531,oh5b.wam,tkgrs.wam,2
2532,oh5b.wam,b1mbo.wam,2
2533,oh5b.wam,nt2ri.wam,2
2534,oh5b.wam,s3kr4.wam,2
2535,oh5b.wam,4k5qw.wam,2
2536,oh5b.wam,mmqbq.wam,2
2537,oh5b.wam,if.bo.wam,2
2538,oh5b.wam,qxdr2.wam,2
2539,oh5b.wam,wax4cryptoad,2
2540,oh5b.wam,m1wbs.wam,2
2541,oh5b.wam,3oqbq.wam,2
2542,oh5b.wam,pclrs.wam,2
2543,oh5b.wam,kkqbq.wam,2
2544,oh5b.wam,p11bq.wam,2
2545,oh5b.wam,kwkb4.wam,2
2546,oh5b.wam,w4oqy.wam,2
2547,oh5b.wam,sjprg.wam,2
2548,oh5b.wam,ho4aw.wam,2
2549,oh5b.wam,yphrs.wam,2
2550,oh5b.wam,wkabg.wam,2
2551,jp2b4.wam,vcibs.wam,2
2552,jp2b4.wam,rmkro.wam,2
2553,izlbg.wam,.ecqy.wam,2
2554,jp2b4.wam,t1sbg.wam,2
2555,izlbg.wam,yuubo.wam,2
2556,izlbg.wam,pulb.wam,2
2557,izlbg.wam,tvcqu.wam,2
2558,izlbg.wam,g5kba.wam,2
2559,izlbg.wam,a3nro.wam,2
2560,izlbg.wam,wsgro.wam,2
2561,izlbg.wam,w1obs.wam,2
2562,izlbg.wam,5rbr.wam,2
2563,izlbg.wam,.5ore.wam,2
2564,izlbg.wam,ceob4.wam,2
2565,izlbg.wam,x4bb4.wam,2
2566,izlbg.wam,hbebk.wam,2
2567,izlbg.wam,4zp.s.wam,2
2568,izlbg.wam,tuhr.wam,2
2569,izlbg.wam,wh.b4.wam,2
2570,izlbg.wam,kiab.wam,2
2571,izlbg.wam,fkub.wam,2
2572,izlbg.wam,kwtb.wam,2
2573,izlbg.wam,4xnbe.wam,2
2574,izlbg.wam,izrb.wam,2
2575,izlbg.wam,r3grc.wam,2
2576,izlbg.wam,21tr4.wam,2
2577,izlbg.wam,m55bq.wam,2
2578,izlbg.wam,rheb2.wam,2
2579,izlbg.wam,z1frq.wam,2
2580,izlbg.wam,h4brm.wam,2
2581,izlbg.wam,kw1rg.wam,2
2582,izlbg.wam,54lbs.wam,2
2583,a2brg.wam,tllre.wam,2
2584,jp2b4.wam,zf3r.wam,2
2585,jp2b4.wam,kpdrs.wam,2
2586,jp2b4.wam,nnvbi.wam,2
2587,jp2b4.wam,f2iba.wam,2
2588,jp2b4.wam,gv1rq.wam,2
2589,jp2b4.wam,bkjrg.wam,2
2590,jp2b4.wam,4jer.wam,2
2591,jp2b4.wam,rq1bg.wam,2
2592,jp2b4.wam,nixba.wam,2
2593,jp2b4.wam,fn4b4.wam,2
2594,a2brg.wam,.jkbe.wam,2
2595,a2brg.wam,elcbg.wam,2
2596,izlbg.wam,35zbg.wam,2
2597,a2brg.wam,4xtbi.wam,2
2598,a2brg.wam,wwtra.wam,2
2599,izlbg.wam,qfrbe.wam,2
2600,izlbg.wam,udybe.wam,2
2601,izlbg.wam,vhtro.wam,2
2602,izlbg.wam,an3r4.wam,2
2603,izlbg.wam,uv5b4.wam,2
2604,izlbg.wam,gisay.wam,2
2605,izlbg.wam,lqirm.wam,2
2606,izlbg.wam,tcfb4.wam,2
2607,izlbg.wam,nplbs.wam,2
2608,35qqy.wam,tspqm.wam,2
2609,35qqy.wam,h4ork.wam,2
2610,aydaw.wam,5lzqu.wam,2
2611,mpnay.wam,b5iqy.wam,2
2612,mpnay.wam,dimbi.wam,2
2613,mpnay.wam,u2oag.wam,2
2614,mpnay.wam,u4xbq.wam,2
2615,mpnay.wam,wykbg.wam,2
2616,mpnay.wam,bogrq.wam,2
2617,mpnay.wam,degay.wam,2
2618,mpnay.wam,oeray.wam,2
2619,mpnay.wam,oh.qq.wam,2
2620,mpnay.wam,bpoki.wam,2
2621,mpnay.wam,u14rq.wam,2
2622,mpnay.wam,2bxrq.wam,2
2623,mpnay.wam,utaay.wam,2
2624,mpnay.wam,dqlb2.wam,2
2625,uqwb4.wam,1nvbi.wam,2
2626,uqwb4.wam,ajnre.wam,2
2627,uqwb4.wam,24qra.wam,2
2628,bzzre.wam,yg2b2.wam,2
2629,kqeoa.wam,l33r2.wam,2
2630,l.5b2.wam,sdlr4.wam,2
2631,l.5b2.wam,joqaw.wam,2
2632,krgbo.wam,wfpr.wam,2
2633,vshrg.wam,kmfbk.wam,2
2634,vshrg.wam,e3lb2.wam,2
2635,vshrg.wam,ycjbg.wam,2
2636,5cibs.wam,3jjr.wam,2
2637,mpnay.wam,w.tb2.wam,2
2638,mpnay.wam,1u3re.wam,2
2639,az1ay.wam,leyrm.wam,2
2640,mpnay.wam,yttrg.wam,2
2641,az1ay.wam,esfro.wam,2
2642,az1ay.wam,js4r4.wam,2
2643,az1ay.wam,n4wrc.wam,2
2644,az1ay.wam,d2ur4.wam,2
2645,az1ay.wam,pndqu.wam,2
2646,az1ay.wam,bi1rk.wam,2
2647,az1ay.wam,c1hrk.wam,2
2648,az1ay.wam,ejsra.wam,2
2649,az1ay.wam,.f2b4.wam,2
2650,az1ay.wam,jmaqw.wam,2
2651,4mrbo.wam,fcjqw.wam,2
2652,xvb1e.wam,1vdqu.wam,2
2653,3k3am.waa,ulpnm.wam,2
2654,3k3am.waa,o2qbe.wam,2
2655,3k3am.waa,sahqy.wam,2
2656,hsac.wam,4vbrs.wam,2
2657,hsac.wam,sb3be.wam,2
2658,dvbbe.wam,tmmr4.wam,2
2659,v.25g.wam,pjfr.wam,2
2660,dagr.wam,y34r2.wam,2
2661,dagr.wam,qv.bq.wam,2
2662,cccba.wam,wk1be.wam,2
2663,cccba.wam,545qg.wam,2
2664,cccba.wam,khab.wam,2
2665,cbk5a.wam,xfqb.wam,2
2666,5cibs.wam,dh4qw.wam,2
2667,wbiau.wam,wtqro.wam,2
2668,wbiau.wam,znequ.wam,2
2669,e43am.waa,bksb.wam,2
2670,o135.wam,gnub.wam,2
2671,o135.wam,trdr.wam,2
2672,o135.wam,jbvr.wam,2
2673,o135.wam,budr.wam,2
2674,o135.wam,s3or4.wam,2
2675,o135.wam,ad3ba.wam,2
2676,o135.wam,jdymq.wam,2
2677,o135.wam,c1sqw.wam,2
2678,o135.wam,yonay.wam,2
2679,mvdau.wam,dwvra.wam,2
2680,1vobc.wam,u5xrm.wam,2
2681,1vobc.wam,agkb2.wam,2
2682,1vobc.wam,slrbi.wam,2
2683,1vobc.wam,ptwqw.wam,2
2684,1vobc.wam,visro.wam,2
2685,1vobc.wam,df5re.wam,2
2686,1vobc.wam,upsbe.wam,2
2687,1vobc.wam,agnrg.wam,2
2688,1vobc.wam,xvyqw.wam,2
2689,1vobc.wam,l.ir.wam,2
2690,1vobc.wam,sy3aw.wam,2
2691,qyyb4.wam,reorc.wam,2
2692,s4wrg.wam,zc.bc.wam,2
2693,s4wrg.wam,hp2rq.wam,2
2694,cykrg.wam,v5moa.wam,2
2695,o135.wam,yftb2.wam,2
2696,o135.wam,cykbm.wam,2
2697,xbequ.wam,biabk.wam,2
2698,w3aqy.wam,nkmrg.wam,2
2699,e43am.waa,jskqy.wam,2
2700,fgxrq.wam,hklrg.wam,2
2701,tnsr2.wam,lrib2.wam,2
2702,tnsr2.wam,krfr.wam,2
2703,t3maw.wam,yu1r.wam,2
2704,iepr2.wam,h3db2.wam,2
2705,uhwrg.wam,xqnrs.wam,2
2706,14vb2.wam,x.fr.wam,2
2707,14vb2.wam,14jb.wam,2
2708,54e2u.wam,h2xqi.wam,2
2709,hsuro.wam,lewbk.wam,2
2710,iyzrg.wam,tvar.wam,2
2711,hieb.wam,.lgrq.wam,2
2712,iyzrg.wam,42rqy.wam,2
2713,4r1bm.wam,w.ari.wam,2
2714,cifrk.wam,xppro.wam,2
2715,4wqr.wam,xzbaw.wam,2
2716,rnsa.wam,pdhbs.wam,2
2717,rnsa.wam,tx2bg.wam,2
2718,todaybutnota,nhxba.wam,2
2719,todaybutnota,id3r.wam,2
2720,hieb.wam,iqbbg.wam,2
2721,hieb.wam,c..qw.wam,2
2722,hieb.wam,ejibe.wam,2
2723,az1ay.wam,isnr2.wam,2
2724,az1ay.wam,rvkmq.wam,2
2725,35qqy.wam,bo5r.wam,2
2726,33jau.wam,b1dbm.wam,2
2727,bcvr2.wam,1f1r4.wam,2
2728,bcvr2.wam,swzrq.wam,2
2729,uwlbg.wam,jjlb.wam,2
2730,.jdau.wam,k15rs.wam,2
2731,.jdau.wam,acubs.wam,2
2732,ipw3y.wam,fnsbe.wam,2
2733,ipw3y.wam,1.ubs.wam,2
2734,ipw3y.wam,mvraw.wam,2
2735,nneau.wam,bpmbs.wam,2
2736,nneau.wam,5oqbg.wam,2
2737,nneau.wam,sqcb.wam,2
2738,nneau.wam,ffoau.wam,2
2739,nneau.wam,n.wbm.wam,2
2740,nneau.wam,dtyrg.wam,2
2741,nneau.wam,12er4.wam,2
2742,nneau.wam,xxwre.wam,2
2743,nneau.wam,fdfqy.wam,2
2744,nneau.wam,y.fb.wam,2
2745,nneau.wam,wv5r4.wam,2
2746,nneau.wam,qzwr.wam,2
2747,nneau.wam,tnwro.wam,2
2748,nneau.wam,ulwb2.wam,2
2749,dture.wam,vpvqy.wam,2
2750,dture.wam,xudr.wam,2
2751,xioqu.wam,qmobg.wam,2
2752,33jau.wam,gxzay.wam,2
2753,33jau.wam,corrs.wam,2
2754,az1ay.wam,cjyb2.wam,2
2755,e4ya2.wam,n43rg.wam,2
2756,py1li.wam,tjiqu.wam,2
2757,pwcqw.wam,tftb2.wam,2
2758,jfhbe.wam,asqqw.wam,2
2759,1zpo.wam,pv1ri.wam,2
2760,1zpo.wam,.z.ay.wam,2
2761,1zpo.wam,lk1r4.wam,2
2762,johan.za,2tmay.wam,2
2763,bfdau.wam,zgcqy.wam,2
2764,1.mbg.wam,nk.qw.wam,2
2765,1.mbg.wam,ibfqu.wam,2
2766,hmvbc.wam,xvob2.wam,2
2767,i2eqy.wam,4sar.wam,2
2768,2jraw.wam,gzpqu.wam,2
2769,b.fpq.wam,xeeb.wam,2
2770,5w1b2.wam,d4jrk.wam,2
2771,fnkrg.wam,rgab4.wam,2
2772,dzzqu.wam,yuor4.wam,2
2773,dzzqu.wam,ziori.wam,2
2774,uc2r4.wam,wncqu.wam,2
2775,cekb4.wam,decqy.wam,2
2776,e4bb.wam,zljbe.wam,2
2777,e4bb.wam,ffmre.wam,2
2778,e4bb.wam,ipobe.wam,2
2779,lkrrg.wam,yuoqy.wam,2
2780,ierqy.wam,esrrg.wam,2
2781,xioqu.wam,py3rq.wam,2
2782,xioqu.wam,jyqbq.wam,2
2783,xioqu.wam,nejb.wam,2
2784,xioqu.wam,2lobe.wam,2
2785,cqcau.wam,dsgba.wam,2
2786,2hnre.wam,heaba.wam,2
2787,2hnre.wam,.zhbi.wam,2
2788,twmbc.wam,advr2.wam,2
2789,kxrqy.wam,xisra.wam,2
2790,kxrqy.wam,h5rb4.wam,2
2791,kxrqy.wam,3f312.wam,2
2792,hrxb.wam,2hiqy.wam,2
2793,vpir2.wam,gkkbs.wam,2
2794,vpir2.wam,w5j34.wam,2
2795,fjqau.wam,ciir.wam,2
2796,m34ro.wam,bbjau.wam,2
2797,gymqy.wam,matthew.za,2
2798,gymqy.wam,13sbg.wam,2
2799,x.cqw.wam,tders.wam,2
2800,x.cqw.wam,bhar4.wam,2
2801,x.cqw.wam,4nfau.wam,2
2802,x.cqw.wam,ugnrc.wam,2
2803,e1tbe.wam,h3ab2.wam,2
2804,3nvb2.wam,q4k5u.wam,2
2805,3nvb2.wam,h34be.wam,2
2806,3nvb2.wam,rlbrs.wam,2
2807,3nvb2.wam,ybcqu.wam,2
2808,az1ay.wam,hqub4.wam,2
2809,az1ay.wam,52nbk.wam,2
2810,cqcau.wam,fu5b4.wam,2
2811,cqcau.wam,khobe.wam,2
2812,cqcau.wam,mfcr4.wam,2
2813,ap5qu.wam,dtdbo.wam,2
2814,chqre.wam,rvybe.wam,2
2815,chqre.wam,rp.ba.wam,2
2816,it.rg.wam,frcqu.wam,2
2817,hqtbo.wam,g2wr4.wam,2
2818,hqtbo.wam,siabi.wam,2
2819,hqtbo.wam,iveaw.wam,2
2820,hqtbo.wam,vejr.wam,2
2821,hqtbo.wam,xzfb2.wam,2
2822,pc.be.wam,tvwrg.wam,2
2823,ap5qu.wam,yrpqy.wam,2
2824,ap5qu.wam,qgzqw.wam,2
2825,ap5qu.wam,a1jqw.wam,2
2826,cqcau.wam,lzjb4.wam,2
2827,ap5qu.wam,tmprg.wam,2
2828,ap5qu.wam,owmbo.wam,2
2829,diqam.waa,t33.4.wam,2
2830,wax111222555,eber.wam,2
2831,cqcau.wam,4kjay.wam,2
2832,cqcau.wam,u55aw.wam,2
2833,cqcau.wam,o5wqw.wam,2
2834,cqcau.wam,hk.bg.wam,2
2835,cqcau.wam,1sdbg.wam,2
2836,cqcau.wam,hrjr.wam,2
2837,cqcau.wam,u2bra.wam,2
2838,dagay.wam,a53b4.wam,2
2839,dagay.wam,vbbbe.wam,2
2840,dagay.wam,ajarg.wam,2
2841,5xwbe.wam,ub4r4.wam,2
2842,r3yra.wam,zzir4.wam,2
2843,5zcqw.wam,e.zb.wam,2
2844,5zcqw.wam,eleblob.gm,2
2845,5zcqw.wam,c.cb.wam,2
2846,5zcqw.wam,qlu5w.wam,2
2847,hrequ.wam,zgyra.wam,2
2848,hrequ.wam,qqp2k.wam,2
2849,hhyb4.wam,3tabs.wam,2
2850,tz5qs.wam,fj.qw.wam,2
2851,hpub2.wam,neorg.wam,2
2852,hpub2.wam,nfxr.wam,2
2853,hpub2.wam,ccqrk.wam,2
2854,hpub2.wam,xjsau.wam,2
2855,hpub2.wam,5phb2.wam,2
2856,vz5be.wam,z5vaw.wam,2
2857,vz5be.wam,ippre.wam,2
2858,vz5be.wam,nzbb4.wam,2
2859,vz5be.wam,sedr.wam,2
2860,vz5be.wam,y3zra.wam,2
2861,vz5be.wam,izdau.wam,2
2862,vz5be.wam,yl5ay.wam,2
2863,vz5be.wam,it.q.wam,2
2864,vz5be.wam,ndzqy.wam,2
2865,vz5be.wam,c3jbg.wam,2
2866,vz5be.wam,uknr2.wam,2
2867,r3yra.wam,ngirs.wam,2
2868,5xwbe.wam,14yr4.wam,2
2869,ihep4.wam,1ogrg.wam,2
2870,5t4r.wam,pljrg.wam,2
2871,ixybw.wam,lytay.wam,2
2872,jgpbq.wam,3cu4g.wam,2
2873,jgpbq.wam,gmaay.wam,2
2874,mclbs.wam,552ba.wam,2
2875,mclbs.wam,kdoqy.wam,2
2876,mclbs.wam,f23ay.wam,2
2877,mclbs.wam,rljaw.wam,2
2878,.kjqy.wam,1kybe.wam,2
2879,intqi.wam,n24r.wam,2
2880,intqi.wam,aqbr.wam,2
2881,intqi.wam,nvfb.wam,2
2882,intqi.wam,rzgrq.wam,2
2883,intqi.wam,moonsquirrel,2
2884,intqi.wam,qzx2e.wam,2
2885,intqi.wam,rhsbe.wam,2
2886,intqi.wam,uw5lq.wam,2
2887,wpqqy.wam,eb5bq.wam,2
2888,u3dr2.wam,h.xqw.wam,2
2889,g1sbo.wam,2alre.wam,2
2890,15hbo.wam,wpuqq.wam,2
2891,15hbo.wam,2irro.wam,2
2892,absqy.wam,tkhqy.wam,2
2893,3toqy.wam,ntqrg.wam,2
2894,3toqy.wam,i1ab.wam,2
2895,vv4be.wam,e3nr.wam,2
2896,vz5be.wam,w5qbe.wam,2
2897,vz5be.wam,um4ba.wam,2
2898,ujbb.wam,ogcbu.wam,2
2899,ujbb.wam,fv4r2.wam,2
2900,.rtre.wam,sours.wam,2
2901,e23b2.wam,lmmra.wam,2
2902,e23b2.wam,ly3b4.wam,2
2903,e23b2.wam,o.5b2.wam,2
2904,e5lbi.wam,nwkb.wam,2
2905,e5lbi.wam,svpr.wam,2
2906,e5lbi.wam,aiobg.wam,2
2907,e5lbi.wam,rxube.wam,2
2908,e5lbi.wam,p4lqm.wam,2
2909,e5lbi.wam,glvbe.wam,2
2910,e5lbi.wam,gi2be.wam,2
2911,e5lbi.wam,gppbe.wam,2
2912,m1iri.wam,l.cb4.wam,2
2913,jhx.u.wam,qqyay.wam,2
2914,k2xrq.wam,fbdqu.wam,2
2915,k2xrq.wam,fmyba.wam,2
2916,k2xrq.wam,agqrk.wam,2
2917,k2xrq.wam,32abe.wam,2
2918,njdau.wam,c.tqy.wam,2
2919,njdau.wam,eixqy.wam,2
2920,.pibo.wam,li2bm.wam,2
2921,.pibo.wam,m5may.wam,2
2922,35qqy.wam,154bg.wam,2
2923,35qqy.wam,mvhrm.wam,2
2924,35qqy.wam,jdbbg.wam,2
2925,.rtre.wam,dnhqi.wam,2
2926,.rtre.wam,l2are.wam,2
2927,tnequ.wam,xvrri.wam,2
2928,qdore.wam,p2rbg.wam,2
2929,ujbb.wam,xhsb2.wam,2
2930,ujbb.wam,gafbe.wam,2
2931,ujbb.wam,htv44.wam,2
2932,ujbb.wam,1cbb.wam,2
2933,ujbb.wam,4rfqu.wam,2
2934,ujbb.wam,vufr.wam,2
2935,ujbb.wam,vxnri.wam,2
2936,ujbb.wam,hv1bi.wam,2
2937,ujbb.wam,r2obc.wam,2
2938,ujbb.wam,l4iqw.wam,2
2939,qdore.wam,4xgra.wam,2
2940,pp1b.wam,w1lbs.wam,2
2941,tnequ.wam,sbaaw.wam,2
2942,pp1b.wam,.dkbi.wam,2
2943,pp1b.wam,l.dqy.wam,2
2944,rnbb.wam,aygb.wam,2
2945,rnbb.wam,ol3rs.wam,2
2946,d.vrg.wam,3bday.wam,2
2947,5tsbe.wam,fjkqu.wam,2
2948,tnequ.wam,j3cbq.wam,2
2949,tnequ.wam,3jcb.wam,2
2950,tnequ.wam,2boaw.wam,2
2951,tnequ.wam,hbqb4.wam,2
2952,tnequ.wam,1hrbe.wam,2
2953,ixybw.wam,y.grs.wam,2
2954,ixybw.wam,5wjnu.wam,2
2955,ixybw.wam,ohgri.wam,2
2956,o3.qy.wam,hpari.wam,2
2957,pcibs.wam,u5rqy.wam,2
2958,pcibs.wam,i.ac2.wam,2
2959,i2xqy.wam,gvqb4.wam,2
2960,i2xqy.wam,ln.ro.wam,2
2961,i2xqy.wam,5jyra.wam,2
2962,i2xqy.wam,whaqy.wam,2
2963,spwr2.wam,aur5w.wam,2
2964,nssrs.wam,l1oba.wam,2
2965,f1tra.wam,gznaw.wam,2
2966,f1tra.wam,3cqaw.wam,2
2967,f1tra.wam,im2qy.wam,2
2968,hhobi.wam,w5lre.wam,2
2969,hhobi.wam,dxcqq.wam,2
2970,om1qy.wam,mktb.wam,2
2971,om1qy.wam,ggbaw.wam,2
2972,uhmro.wam,mwqrs.wam,2
2973,uhmro.wam,ubzbg.wam,2
2974,uhmro.wam,waaaw.wam,2
2975,fevly.wam,chzrg.wam,2
2976,ui4bq.wam,rvibg.wam,2
2977,ui4bq.wam,5dsre.wam,2
2978,3jpqw.wam,2xuau.wam,2
2979,3jpqw.wam,dominicsmith,2
2980,mpmre.wam,5t4ri.wam,2
2981,mpmre.wam,b.3rg.wam,2
2982,pcibs.wam,d54r2.wam,2
2983,r4mrg.wam,on3bg.wam,2
2984,jbmbe.wam,2vdau.wam,2
2985,uzuqu.wam,ap1ra.wam,2
2986,ihep4.wam,c1dbs.wam,2
2987,ihep4.wam,volb.wam,2
2988,bdaaw.wam,22br.wam,2
2989,aptbq.wam,j41rg.wam,2
2990,aptbq.wam,fndri.wam,2
2991,rfiau.wam,bxlrq.wam,2
2992,gpfqw.wam,u35b4.wam,2
2993,o5ibo.wam,tmcqy.wam,2
2994,o5ibo.wam,xyxbe.wam,2
2995,uzuqu.wam,33ebi.wam,2
2996,uzuqu.wam,knfqu.wam,2
2997,uzuqu.wam,1dpp4.wam,2
2998,gxkbq.wam,thpbg.wam,2
2999,sjiau.waa,xqgb4.wam,2
3000,sjiau.waa,nveo4.wam,2
3001,sjiau.waa,ojrrm.wam,2
3002,sjiau.waa,1zqr.wam,2
3003,sjiau.waa,3f4bg.wam,2
3004,sjiau.waa,fv.ro.wam,2
3005,sjiau.waa,o5xb2.wam,2
3006,sjiau.waa,.sbr4.wam,2
3007,sjiau.waa,ukkay.wam,2
3008,sjiau.waa,pwdqy.wam,2
3009,gxkbq.wam,tesb4.wam,2
3010,o3.qy.wam,vxnbs.wam,2
3011,o3.qy.wam,qnpbe.wam,2
3012,.v2ak.wam,mcqbk.wam,2
3013,o3.qy.wam,1uwb4.wam,2
3014,crfbe.wam,22hra.wam,2
3015,crfbe.wam,zlvri.wam,2
3016,crfbe.wam,char2.wam,2
3017,crfbe.wam,4gtba.wam,2
3018,2aerg.wam,423b2.wam,2
3019,.trre.wam,a.nbo.wam,2
3020,.trre.wam,aswri.wam,2
3021,.trre.wam,abfb.wam,2
3022,fuwb4.wam,t.vra.wam,2
3023,fuwb4.wam,p5rrm.wam,2
3024,fuwb4.wam,.qnrg.wam,2
3025,bbiqu.wam,4pfro.wam,2
3026,bbiqu.wam,dwdrm.wam,2
3027,bbiqu.wam,fkkaq.wam,2
3028,bbiqu.wam,3dcqy.wam,2
3029,bbiqu.wam,.nnr.wam,2
3030,wizardx,vf1rs.wam,2
3031,wizardx,pjjre.wam,2
3032,wizardx,e.hba.wam,2
3033,wizardx,hd.bs.wam,2
3034,wizardx,gtbbs.wam,2
3035,wizardx,g1vli.wam,2
3036,wizardx,nwaqy.wam,2
3037,d1mau.wam,tcur2.wam,2
3038,mo.r4.wam,mujbe.wam,2
3039,crfbe.wam,fqirq.wam,2
3040,crfbe.wam,jzmqw.wam,2
3041,g2jaw.wam,us.ri.wam,2
3042,lh3b.wam,nx4b4.wam,2
3043,o3.qy.wam,u14ri.wam,2
3044,tylerglasnow,qr4qy.wam,2
3045,tylerglasnow,bxkr.wam,2
3046,tylerglasnow,dfyay.wam,2
3047,tziqw.wam,nehqw.wam,2
3048,tziqw.wam,igwri.wam,2
3049,lh3b.wam,rxeba.wam,2
3050,lh3b.wam,5j5ba.wam,2
3051,lh3b.wam,azyra.wam,2
3052,lh3b.wam,hicre.wam,2
3053,lh3b.wam,xpib2.wam,2
3054,lh3b.wam,5ilai.wam,2
3055,g2jaw.wam,ukvrs.wam,2
3056,lh3b.wam,yp1r4.wam,2
3057,5c1be.wam,gjno2.wam,2
3058,5c1be.wam,c3aro.wam,2
3059,5c1be.wam,yxyqy.wam,2
3060,5c1be.wam,hi1qy.wam,2
3061,nhrr2.wam,zmzro.wam,2
3062,nhrr2.wam,muzr.wam,2
3063,nhrr2.wam,ecrbg.wam,2
3064,nhrr2.wam,yz.qy.wam,2
3065,nhrr2.wam,hbtbi.wam,2
3066,nhrr2.wam,ov3r4.wam,2
3067,cotri.wam,r2.pk.wam,2
